doi,cited_by_posts_count,cited_by_tweeters_count,cited_by_accounts_count,cited_by_msm_count,cited_by_fbwalls_count,cited_by_feeds_count,cited_by_peer_review_sites_count,cited_by_rdts_count,cited_by_wikipedia_count,cited_by_policies_count,cited_by_patents_count,cited_by_videos_count,cited_by_rh_count,cited_by_gplus_count,cited_by_qna_count,cited_by_linkedin_count,cited_by_pinners_count
10.1093/neuros/nyz300,19,14,15,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.07.161,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1093/neuros/nyz286,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1093/neuros/nyz259,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.07.140,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.07.148,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.07.145,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.07.154,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.07.139,4,3,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.07.157,19,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.07.137,8,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.07.134,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1093/neuros/nyz244,3,1,3,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.5.jns19523,12,10,11,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.5.jns1952,9,8,9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.4.jns19822,10,8,10,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.07.119,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.07.125,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1093/neuros/nyz298,13,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1093/neuros/nyz313,27,22,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.07.111,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.07.109,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1093/neuros/nyz115,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.07.116,50,39,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.06.027,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.4.jns1989,12,10,11,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.4.jns19779,11,10,11,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.4.jns19744,6,5,6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.4.jns19299,7,5,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.4.jns183472,3,2,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.4.jns183395,6,5,6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.4.jns183297,40,33,35,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.07.099,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.07.098,11,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.07.090,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.07.093,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.07.079,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.07.087,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.07.096,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.07.095,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1093/neuros/nyz280,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.07.074,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1093/neuros/nyz258,11,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1093/neuros/nyz269,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1093/neuros/nyz285,3,2,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.05.241,6,NA,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.07.068,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.07.060,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.07.058,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.07.071,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1093/neuros/nyz164,4,3,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.07.053,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.07.041,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.07.040,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.07.030,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.07.039,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.07.031,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.07.027,8,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.4.jns19826,34,23,24,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.4.jns19478,6,5,6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.4.jns19380,33,25,27,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.4.jns19273,14,12,13,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.4.jns19201,9,8,9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.4.jns183207,6,5,6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.06.152,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.07.011,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1093/neuros/nyz226,17,15,16,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.06.231,17,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.06.219,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.07.021,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.06.230,15,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.07.015,23,11,21,9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.06.232,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.07.016,25,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.07.010,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.06.172,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.07.013,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.06.215,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.06.189,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.06.210,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.05.238,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.06.192,2,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.06.200,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.06.193,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.06.198,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.4.jns19598,23,22,23,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.4.jns19516,8,7,8,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.4.jns19261,40,34,35,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.4.jns19252,6,5,6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.4.jns19175,28,25,26,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.4.jns183213,32,29,31,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.3.jns19466,15,11,13,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.06.183,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.06.184,5,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.06.180,8,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.06.181,3,2,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
10.1093/neuros/nyz232,11,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1093/neuros/nyz229,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1093/neuros/nyz231,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.03.049,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1093/neuros/nyz213,28,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1093/neuros/nyz228,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1093/neuros/nyz225,14,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1093/neuros/nyz240,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.3.jns181724,45,34,40,1,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.06.162,6,2,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.06.165,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.06.166,2,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.06.147,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.06.151,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.06.130,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.06.146,12,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.4.jns19264,7,5,6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.4.jns183235,5,4,5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.06.122,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.06.121,13,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.06.117,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.06.080,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1093/neuros/nyz230,16,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1093/neuros/nyz218,29,26,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1093/neuros/nyz241,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.06.110,9,1,5,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.06.104,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1093/neuros/nyz216,6,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1093/neuros/nyz207,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1093/neuros/nyz211,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1093/neuros/nyz200,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.06.127,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.06.092,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.06.086,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.06.082,5,4,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.06.083,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.4.jns19477,28,21,22,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.4.jns19446,6,3,6,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.4.jns183501,2,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.4.jns182660,28,18,23,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.3.jns19492,13,11,12,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.3.jns182968,31,26,27,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.3.jns182629,20,17,18,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.06.070,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.06.073,14,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.06.065,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.06.064,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1093/neuros/nyz212,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1093/neuros/nyz180,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1093/neuros/nyz203,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1093/neuros/nyz199,8,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1093/neuros/nyz206,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1093/neuros/nyz219,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1093/neuros/nyz202,11,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.06.062,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.06.055,2,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.06.052,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.06.059,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.06.047,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.06.028,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.06.017,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.06.024,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.06.034,8,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.06.015,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.06.018,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.05.264,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.06.030,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.06.011,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.06.008,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.4.jns19266,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.4.jns182694,19,16,19,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.3.jns19350,8,7,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.3.jns1930,26,24,25,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.3.jns19274,27,7,26,17,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.3.jns19121,15,14,15,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.3.jns183512,9,8,9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.3.jns183411,20,17,18,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.3.jns183174,13,11,12,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.3.jns183160,54,49,52,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.3.jns183145,7,6,7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.3.jns181953,11,9,11,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.3.jns181760,12,11,12,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.2.jns183568,8,7,8,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1093/neuros/nyz095,34,33,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.05.248,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.05.249,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.04.008,5,4,5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.05.250,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.05.260,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.05.253,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.05.259,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.05.254,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.05.225,2,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.3.jns183339,17,16,17,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.3.jns183077,11,9,10,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.3.jns183023,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.3.jns182866,4,3,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1093/neuros/nyz162,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1093/neuros/nyz201,14,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.05.229,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.05.230,9,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.05.234,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.05.233,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.05.218,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.05.220,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.05.224,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1093/neuros/nyz176,6,5,6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.05.215,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.05.210,7,NA,4,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.2.jns181712,22,20,21,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.05.212,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.05.199,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.1016/j.wneu.2019.05.205,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.3.jns19545,7,6,7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.3.jns19367,15,12,14,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.3.jns183130,7,6,7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.3.jns183041,22,21,22,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.2.jns183015,20,17,18,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10.3171/2019.3.jns1985,17,15,16,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
